"","o","nn","NUMB_C","NUMB_CN","NUMB_FR","NUMB_CM","NUMB_PV","NUMB_RC","DENS_CCN","DENS_CNFR","DENS_FRCM","DENS_CMPV","DENS_PVRC","Q_VAR","RCC_VAR","DIFF_COST"
"2082",2082,82,3,3,3,9,3,3,2,2,0.6,0.5,2,-1,-1,-30792.8495878741
"2083",2083,83,3,3,3,9,3,3,2,2,0.6,0.5,2,-1,-1,1657247.62226527
"2084",2084,84,3,3,3,9,3,3,2,2,0.6,0.5,2,-1,-1,-1069.20528484172
"2085",2085,85,3,3,3,9,3,3,2,2,0.6,0.5,2,-1,-1,-154195.668648203
"2086",2086,86,3,3,3,9,3,3,2,2,0.6,0.5,2,-1,-1,-102671.178863945
"2087",2087,87,3,3,3,9,3,3,2,2,0.6,0.5,2,-1,-1,190023.569813928
"2088",2088,88,3,3,3,9,3,3,2,2,0.6,0.5,2,-1,-1,-109585.784280513
"2089",2089,89,3,3,3,9,3,3,2,2,0.6,0.5,2,-1,-1,-312517.07339432
"2090",2090,90,3,3,3,9,3,3,2,2,0.6,0.5,2,-1,-1,-71243.3360135508
"2091",2091,91,3,3,3,9,3,3,2,2,0.6,0.5,2,-1,-1,-352057.615222631
"2092",2092,92,3,3,3,9,3,3,2,2,0.6,0.5,2,-1,-1,115402.513839681
"2093",2093,93,3,3,3,9,3,3,2,2,0.6,0.5,2,-1,-1,584974.371451561
"2094",2094,94,3,3,3,9,3,3,2,2,0.6,0.5,2,-1,-1,492246.342467492
"2095",2095,95,3,3,3,9,3,3,2,2,0.6,0.5,2,-1,-1,-368060.696248956
"2096",2096,96,3,3,3,9,3,3,2,2,0.6,0.5,2,-1,-1,-366007.98825869
"2097",2097,97,3,3,3,9,3,3,2,2,0.6,0.5,2,-1,-1,-235864.834401125
"2098",2098,98,3,3,3,9,3,3,2,2,0.6,0.5,2,-1,-1,-111801.596038866
"2099",2099,99,3,3,3,9,3,3,2,2,0.6,0.5,2,-1,-1,6198.77221432235
"2100",2100,100,3,3,3,9,3,3,2,2,0.6,0.5,2,-1,-1,86449.8145221688
"2101",2101,1,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-242451.356738712
"2102",2102,2,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-476452.200000164
"2103",2103,3,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-49803.6370631862
"2104",2104,4,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-209764.795621321
"2105",2105,5,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-207928.346451608
"2106",2106,6,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,144195.134792037
"2107",2107,7,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-430516.944963766
"2108",2108,8,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,902251.801297908
"2109",2109,9,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-318635.504520903
"2110",2110,10,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,556637.760711765
"2111",2111,11,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,314437.333590142
"2112",2112,12,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-56533.5527179796
"2113",2113,13,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-85930.4782936512
"2114",2114,14,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,213760.124577652
"2115",2115,15,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,53830.2917848727
"2116",2116,16,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,42108.8341987129
"2117",2117,17,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-398352.152725544
"2118",2118,18,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,64797.8580191613
"2119",2119,19,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,36892.7430390735
"2120",2120,20,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,207719.661478645
"2121",2121,21,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,118227.380575428
"2122",2122,22,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,560205.715051505
"2123",2123,23,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-405219.451490265
"2124",2124,24,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-142367.653703242
"2125",2125,25,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-345837.256462504
"2126",2126,26,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,828664.906192448
"2127",2127,27,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,1325535.33565327
"2128",2128,28,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-21925.7212705613
"2129",2129,29,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,9672.52781667783
"2130",2130,30,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-193552.148751418
"2131",2131,31,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-30042.0330873338
"2132",2132,32,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-257156.409998359
"2133",2133,33,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-599291.80118666
"2134",2134,34,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-235298.688750285
"2135",2135,35,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,884304.711999735
"2136",2136,36,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,181558.923513932
"2137",2137,37,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-92662.6221841172
"2138",2138,38,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-595179.619652581
"2139",2139,39,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,401031.08827889
"2140",2140,40,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,291332.315377183
"2141",2141,41,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,817729.347236048
"2142",2142,42,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-260921.269034542
"2143",2143,43,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,1568642.79554614
"2144",2144,44,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,12913.4486563274
"2145",2145,45,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-353655.947786252
"2146",2146,46,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,153491.735612151
"2147",2147,47,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-506816.079836532
"2148",2148,48,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-289429.781050231
"2149",2149,49,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-292066.201731159
"2150",2150,50,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-27362.657972235
"2151",2151,51,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,338273.318877604
"2152",2152,52,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-306584.677685151
"2153",2153,53,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-40036.8228136342
"2154",2154,54,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-322852.93842743
"2155",2155,55,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,469582.440028907
"2156",2156,56,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,928358.725547067
"2157",2157,57,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-165384.055269134
"2158",2158,58,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-5482.31953424026
"2159",2159,59,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,183927.525287141
"2160",2160,60,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,52372.3895575292
"2161",2161,61,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,5368.93256231953
"2162",2162,62,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-138657.828101211
"2163",2163,63,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,1257086.5108759
"2164",2164,64,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-294959.190511506
"2165",2165,65,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-392624.34608971
"2166",2166,66,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-69737.9841133696
"2167",2167,67,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-157428.530472495
"2168",2168,68,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,20496.4899733831
"2169",2169,69,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-115117.686501008
"2170",2170,70,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,266182.778632662
"2171",2171,71,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-291365.020485806
"2172",2172,72,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-359037.866540068
"2173",2173,73,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-631173.672313915
"2174",2174,74,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-74428.9828304535
"2175",2175,75,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,82293.1404669831
"2176",2176,76,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,42196.8504343502
"2177",2177,77,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,224476.600121612
"2178",2178,78,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-20400.8223190537
"2179",2179,79,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-657209.216340757
"2180",2180,80,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-252842.411179687
"2181",2181,81,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,28069.120767268
"2182",2182,82,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-679051.659330237
"2183",2183,83,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-284233.719128158
"2184",2184,84,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-525814.857075164
"2185",2185,85,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-315873.362731565
"2186",2186,86,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,253947.181690675
"2187",2187,87,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,564545.734381597
"2188",2188,88,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-206194.997353611
"2189",2189,89,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,1470677.17175301
"2190",2190,90,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-336415.668968433
"2191",2191,91,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-120786.416367808
"2192",2192,92,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-161831.247288293
"2193",2193,93,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-308947.619947567
"2194",2194,94,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-495562.496888349
"2195",2195,95,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,814954.41672488
"2196",2196,96,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-9092.60454037244
"2197",2197,97,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-352125.108641423
"2198",2198,98,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,-542790.879550117
"2199",2199,99,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,933254.849901567
"2200",2200,100,3,3,3,9,3,3,2,2,0.6,0.6,2,-1,-1,107158.345696256
"2201",2201,1,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,330211.645996224
"2202",2202,2,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,234593.555179438
"2203",2203,3,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-518614.358690274
"2204",2204,4,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-288744.994122525
"2205",2205,5,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,140598.972982542
"2206",2206,6,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-177266.818615641
"2207",2207,7,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-348488.694704878
"2208",2208,8,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,164921.948249039
"2209",2209,9,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-166955.856202092
"2210",2210,10,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-178423.692308703
"2211",2211,11,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,359094.361797452
"2212",2212,12,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-231423.998828759
"2213",2213,13,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-88837.5251383026
"2214",2214,14,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-421558.365224517
"2215",2215,15,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-353629.995241916
"2216",2216,16,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-219351.858245412
"2217",2217,17,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-422091.265111027
"2218",2218,18,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-133395.278764386
"2219",2219,19,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-402937.110705686
"2220",2220,20,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-267799.901864426
"2221",2221,21,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,135641.046647322
"2222",2222,22,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-209786.637758128
"2223",2223,23,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-297274.188865397
"2224",2224,24,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,695113.240527332
"2225",2225,25,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,258122.557407487
"2226",2226,26,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-106352.804305384
"2227",2227,27,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-82107.5847450388
"2228",2228,28,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,460371.507974868
"2229",2229,29,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-468210.326078064
"2230",2230,30,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,105863.574129742
"2231",2231,31,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-16802.7398934511
"2232",2232,32,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-159249.775542791
"2233",2233,33,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-284411.809428599
"2234",2234,34,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-299576.44944282
"2235",2235,35,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-204657.229137174
"2236",2236,36,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-262186.981731863
"2237",2237,37,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-386827.719501576
"2238",2238,38,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-267970.297073565
"2239",2239,39,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,614991.927124101
"2240",2240,40,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-303953.938634763
"2241",2241,41,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-607855.595379539
"2242",2242,42,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,279633.994536818
"2243",2243,43,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-380474.954616071
"2244",2244,44,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-413559.09482307
"2245",2245,45,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,292752.826052338
"2246",2246,46,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-93637.7330121733
"2247",2247,47,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-359946.243550611
"2248",2248,48,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,147559.894342688
"2249",2249,49,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-445894.290588354
"2250",2250,50,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-607402.822050159
"2251",2251,51,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,477225.835403791
"2252",2252,52,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-617746.645658009
"2253",2253,53,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-480064.881993981
"2254",2254,54,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-492820.217186136
"2255",2255,55,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-274982.369029826
"2256",2256,56,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-212159.238406248
"2257",2257,57,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-570210.979058341
"2258",2258,58,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-55378.9128707741
"2259",2259,59,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-482787.555965707
"2260",2260,60,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-207631.712791526
"2261",2261,61,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,489744.219502866
"2262",2262,62,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-216572.843517016
"2263",2263,63,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-136232.481767229
"2264",2264,64,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-675040.317161317
"2265",2265,65,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-44434.6142722598
"2266",2266,66,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-449348.289827982
"2267",2267,67,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,597219.262174207
"2268",2268,68,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-406854.669665423
"2269",2269,69,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-417334.995252549
"2270",2270,70,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,62066.2505233813
"2271",2271,71,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-405380.795120732
"2272",2272,72,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-72448.2566171033
"2273",2273,73,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-219496.818829599
"2274",2274,74,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-552430.544756688
"2275",2275,75,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-455473.380697609
"2276",2276,76,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-486311.393215965
"2277",2277,77,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-135554.893663641
"2278",2278,78,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-61578.9734950077
"2279",2279,79,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,84259.3510262268
"2280",2280,80,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-150937.698964792
"2281",2281,81,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,105780.774102917
"2282",2282,82,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,528892.424219401
"2283",2283,83,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,126573.159082356
"2284",2284,84,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-147081.021557675
"2285",2285,85,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-279145.377139977
"2286",2286,86,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-290437.537406846
"2287",2287,87,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-318060.781483153
"2288",2288,88,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-202112.908062602
"2289",2289,89,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-688983.465232487
"2290",2290,90,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-33568.6225026856
"2291",2291,91,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-549791.744676282
"2292",2292,92,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-632695.874460289
"2293",2293,93,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-424992.958396667
"2294",2294,94,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-108599.614237382
"2295",2295,95,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,18164.5986059413
"2296",2296,96,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,335600.999308367
"2297",2297,97,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,93341.2513599036
"2298",2298,98,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-362601.222230778
"2299",2299,99,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-103989.021247773
"2300",2300,100,3,3,3,9,3,3,2,2,0.6,0.8,2,-1,-1,-36782.3801078286
"2301",2301,1,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-266722.079786699
"2302",2302,2,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-219715.114465096
"2303",2303,3,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-403614.464458611
"2304",2304,4,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-62397.7345631896
"2305",2305,5,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-43825.5974498945
"2306",2306,6,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-309300.95977838
"2307",2307,7,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,85556.5215850157
"2308",2308,8,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-342933.940195139
"2309",2309,9,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,21815.0388993266
"2310",2310,10,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-186539.600514821
"2311",2311,11,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-271746.730263882
"2312",2312,12,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-133047.465442814
"2313",2313,13,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,161449.381051744
"2314",2314,14,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-168877.207944272
"2315",2315,15,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-537314.242217452
"2316",2316,16,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-265057.537732544
"2317",2317,17,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-76352.2955281077
"2318",2318,18,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,648433.424055905
"2319",2319,19,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-242279.458330423
"2320",2320,20,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-506463.106582448
"2321",2321,21,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-487511.758255759
"2322",2322,22,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-615213.110576906
"2323",2323,23,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,334201.905408274
"2324",2324,24,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-306185.370961465
"2325",2325,25,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-22873.6919786276
"2326",2326,26,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-442559.841693064
"2327",2327,27,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-64414.3345684451
"2328",2328,28,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-661683.319813923
"2329",2329,29,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,18322.9133858873
"2330",2330,30,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-338728.123087056
"2331",2331,31,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-269398.16738946
"2332",2332,32,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-2761.51752282127
"2333",2333,33,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-456067.190492951
"2334",2334,34,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-626736.278019273
"2335",2335,35,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,177143.334098548
"2336",2336,36,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-468103.554456829
"2337",2337,37,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-530643.227647219
"2338",2338,38,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-440060.662540412
"2339",2339,39,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,82022.6161939545
"2340",2340,40,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-127431.579705918
"2341",2341,41,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-505393.662056653
"2342",2342,42,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-394676.167091097
"2343",2343,43,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-348795.27608944
"2344",2344,44,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-307944.328109195
"2345",2345,45,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-359771.850957256
"2346",2346,46,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-386995.431017739
"2347",2347,47,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-236507.008265022
"2348",2348,48,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-388878.97908757
"2349",2349,49,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-264084.089206997
"2350",2350,50,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-212323.590572599
"2351",2351,51,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-155626.571374071
"2352",2352,52,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,260000.086827448
"2353",2353,53,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-293891.934041614
"2354",2354,54,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-155102.392263648
"2355",2355,55,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,86587.1914162645
"2356",2356,56,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-107485.9455354
"2357",2357,57,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-175280.580073583
"2358",2358,58,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-524617.438594566
"2359",2359,59,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-437575.980118243
"2360",2360,60,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-325605.774153456
"2361",2361,61,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-241148.042133929
"2362",2362,62,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-124642.786409569
"2363",2363,63,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-61449.6425242466
"2364",2364,64,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,140814.167429744
"2365",2365,65,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-38819.7368780467
"2366",2366,66,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-340411.829746191
"2367",2367,67,3,3,3,9,3,3,2,2,0.6,1,2,-1,-1,-428841.904710033
