"","nn","Customer","DEMAND","PVC","CMC","FRC","CNC","CCx","CC","INDEP","DENS_MEASURED","INFOCONT_A_FRCM"
"1667",556,2,1,32,26,14,14,14,26,FALSE,0.78,9.51
"1668",556,3,1,32,15,14,14,14,26,FALSE,0.78,9.51
"1669",557,1,1,31,19,49,49,49,42,TRUE,0.56,4.75
"1670",557,2,1,35,43,45,45,45,50,TRUE,0.56,4.75
"1671",557,3,1,35,39,7,7,7,9,TRUE,0.56,4.75
"1672",558,1,1,32,40,29,29,29,34,FALSE,0.78,8.75
"1673",558,2,1,32,47,25,25,25,22,FALSE,0.78,8.75
"1674",558,3,1,37,15,48,48,48,45,FALSE,0.78,8.75
"1675",559,1,1,17,40,71,71,71,71,TRUE,0.56,4
"1676",559,2,1,50,19,10,10,10,9,TRUE,0.56,4
"1677",559,3,1,34,42,20,20,20,22,TRUE,0.56,4
"1678",560,1,1,10,96,50,50,50,50,TRUE,0.56,4
"1679",560,2,1,82,4,4,4,4,5,TRUE,0.56,4
"1680",560,3,1,10,2,48,48,48,47,TRUE,0.56,4
"1681",561,1,1,32,9,37,37,37,37,FALSE,0.89,11.51
"1682",561,2,1,19,73,37,37,37,37,FALSE,0.89,11.51
"1683",561,3,1,50,19,28,28,28,27,FALSE,0.89,11.51
"1684",562,1,1,5,2,100,100,100,98,FALSE,0.56,4
"1685",562,2,1,69,1,1,1,1,1,FALSE,0.56,4
"1686",562,3,1,28,99,1,1,1,3,FALSE,0.56,4
"1687",563,1,1,48,57,35,35,35,40,TRUE,0.44,2
"1688",563,2,1,12,17,57,57,57,47,TRUE,0.44,2
"1689",563,3,1,42,27,9,9,9,15,TRUE,0.44,2
"1690",564,1,1,15,48,20,20,20,24,FALSE,0.78,8.75
"1691",564,2,1,36,14,37,37,37,36,FALSE,0.78,8.75
"1692",564,3,1,51,40,44,44,44,42,FALSE,0.78,8.75
"1693",565,1,1,29,15,26,26,26,31,FALSE,0.78,8.75
"1694",565,2,1,55,31,34,34,34,31,FALSE,0.78,8.75
"1695",565,3,1,17,55,41,41,41,39,FALSE,0.78,8.75
"1696",566,1,1,41,29,45,45,45,32,TRUE,0.44,2
"1697",566,2,1,30,28,15,15,15,25,TRUE,0.44,2
"1698",566,3,1,30,45,42,42,42,44,TRUE,0.44,2
"1699",567,1,1,50,55,13,13,13,22,FALSE,0.56,4.75
"1700",567,2,1,18,38,13,13,13,22,FALSE,0.56,4.75
"1701",567,3,1,33,8,75,75,75,57,FALSE,0.56,4.75
"1702",568,1,1,25,49,20,20,20,13,TRUE,0.56,4
"1703",568,2,1,41,40,25,25,25,32,TRUE,0.56,4
"1704",568,3,1,36,12,56,56,56,56,TRUE,0.56,4
"1705",569,1,1,25,28,32,32,32,21,FALSE,0.56,4
"1706",569,2,1,50,64,37,37,37,42,FALSE,0.56,4
"1707",569,3,1,26,10,32,32,32,38,FALSE,0.56,4
"1708",570,1,1,13,5,76,76,76,67,FALSE,0.56,4
"1709",570,2,1,44,42,23,23,23,31,FALSE,0.56,4
"1710",570,3,1,44,55,3,3,3,4,FALSE,0.56,4
"1711",571,1,1,10,32,18,18,18,26,FALSE,0.56,4
"1712",571,2,1,27,3,18,18,18,26,FALSE,0.56,4
"1713",571,3,1,64,66,66,66,66,50,FALSE,0.56,4
"1714",572,1,1,37,12,89,89,89,64,FALSE,0.44,2
"1715",572,2,1,37,73,6,6,6,19,FALSE,0.44,2
"1716",572,3,1,28,17,6,6,6,19,FALSE,0.44,2
"1717",573,1,1,19,45,15,15,15,13,FALSE,0.56,4
"1718",573,2,1,35,28,50,50,50,46,FALSE,0.56,4
"1719",573,3,1,48,29,37,37,37,43,FALSE,0.56,4
"1720",574,1,1,12,6,31,31,31,30,TRUE,0.67,6.75
"1721",574,2,1,69,93,36,36,36,36,TRUE,0.67,6.75
"1722",574,3,1,20,2,34,34,34,35,TRUE,0.67,6.75
"1723",575,1,1,31,31,22,22,22,26,TRUE,0.56,4
"1724",575,2,1,51,28,14,14,14,17,TRUE,0.56,4
"1725",575,3,1,20,43,66,66,66,58,TRUE,0.56,4
"1726",576,1,1,31,15,45,45,45,48,FALSE,0.56,4
"1727",576,2,1,26,76,11,11,11,6,FALSE,0.56,4
"1728",576,3,1,44,11,45,45,45,48,FALSE,0.56,4
"1729",577,1,1,45,21,11,11,11,14,TRUE,0.56,4
"1730",577,2,1,12,15,33,33,33,31,TRUE,0.56,4
"1731",577,3,1,45,65,58,58,58,57,TRUE,0.56,4
"1732",578,1,1,18,16,11,11,11,11,FALSE,0.67,6
"1733",578,2,1,43,80,40,40,40,40,FALSE,0.67,6
"1734",578,3,1,41,6,50,50,50,50,FALSE,0.67,6
"1735",579,1,1,72,60,35,35,35,38,FALSE,0.67,6.75
"1736",579,2,1,8,16,35,35,35,38,FALSE,0.67,6.75
"1737",579,3,1,22,25,31,31,31,25,FALSE,0.67,6.75
"1738",580,1,1,21,25,33,33,33,48,TRUE,0.44,2
"1739",580,2,1,40,17,59,59,59,31,TRUE,0.44,2
"1740",580,3,1,40,59,9,9,9,23,TRUE,0.44,2
"1741",581,1,1,71,60,38,38,38,42,TRUE,0.56,4
"1742",581,2,1,15,25,55,55,55,48,TRUE,0.56,4
"1743",581,3,1,15,17,9,9,9,11,TRUE,0.56,4
"1744",582,1,1,14,4,26,26,26,29,FALSE,0.67,6.75
"1745",582,2,1,46,49,50,50,50,43,FALSE,0.67,6.75
"1746",582,3,1,41,48,26,26,26,29,FALSE,0.67,6.75
"1747",583,1,1,8,11,20,20,20,29,TRUE,0.56,4
"1748",583,2,1,49,40,76,76,76,65,TRUE,0.56,4
"1749",583,3,1,44,51,6,6,6,7,TRUE,0.56,4
"1750",584,1,1,45,50,15,15,15,22,FALSE,0.56,4
"1751",584,2,1,11,22,61,61,61,48,FALSE,0.56,4
"1752",584,3,1,45,30,26,26,26,32,FALSE,0.56,4
"1753",585,1,1,29,36,7,7,7,17,TRUE,0.44,2
"1754",585,2,1,45,13,59,59,59,43,TRUE,0.44,2
"1755",585,3,1,27,53,36,36,36,41,TRUE,0.44,2
"1756",586,1,1,56,26,36,36,36,36,FALSE,0.78,8.75
"1757",586,2,1,31,54,46,46,46,45,FALSE,0.78,8.75
"1758",586,3,1,15,22,20,20,20,20,FALSE,0.78,8.75
"1759",587,1,1,14,2,50,50,50,49,FALSE,0.67,6
"1760",587,2,1,60,53,50,50,50,50,FALSE,0.67,6
"1761",587,3,1,27,46,1,1,1,2,FALSE,0.67,6
"1762",588,1,1,27,39,39,39,39,40,TRUE,0.56,4.75
"1763",588,2,1,34,2,62,62,62,60,TRUE,0.56,4.75
"1764",588,3,1,41,61,1,1,1,2,TRUE,0.56,4.75
"1765",589,1,1,47,60,4,4,4,9,TRUE,0.44,2
"1766",589,2,1,12,34,64,64,64,63,TRUE,0.44,2
"1767",589,3,1,43,8,34,34,34,30,TRUE,0.44,2
"1768",590,1,1,78,19,10,10,10,12,TRUE,0.56,4
"1769",590,2,1,12,43,72,72,72,62,TRUE,0.56,4
"1770",590,3,1,12,40,20,20,20,27,TRUE,0.56,4
"1771",591,1,1,31,34,9,9,9,20,FALSE,0.44,2
"1772",591,2,1,43,17,9,9,9,20,FALSE,0.44,2
"1773",591,3,1,28,51,84,84,84,62,FALSE,0.44,2
"1774",592,1,1,31,54,4,4,4,8,FALSE,0.56,4.75
"1775",592,2,1,40,36,93,93,93,86,FALSE,0.56,4.75
"1776",592,3,1,31,12,4,4,4,8,FALSE,0.56,4.75
"1777",593,1,1,10,24,12,12,12,18,TRUE,0.56,4
"1778",593,2,1,30,14,32,32,32,27,TRUE,0.56,4
"1779",593,3,1,61,64,57,57,57,56,TRUE,0.56,4
"1780",594,1,1,13,9,71,71,71,68,TRUE,0.44,2
"1781",594,2,1,58,21,5,5,5,8,TRUE,0.44,2
"1782",594,3,1,30,71,25,25,25,25,TRUE,0.44,2
"1783",595,1,1,22,24,17,17,17,11,TRUE,0.44,2
"1784",595,2,1,22,17,31,31,31,38,TRUE,0.44,2
"1785",595,3,1,57,61,54,54,54,52,TRUE,0.44,2
"1786",596,1,1,26,3,50,50,50,50,FALSE,0.67,6
"1787",596,2,1,12,16,9,9,9,12,FALSE,0.67,6
"1788",596,3,1,64,83,42,42,42,39,FALSE,0.67,6
"1789",597,1,1,29,33,33,33,33,44,TRUE,0.67,6.75
"1790",597,2,1,50,9,65,65,65,52,TRUE,0.67,6.75
"1791",597,3,1,22,60,3,3,3,5,TRUE,0.67,6.75
"1792",598,1,1,28,49,50,50,50,50,FALSE,0.67,6
"1793",598,2,1,41,46,47,47,47,45,FALSE,0.67,6
"1794",598,3,1,32,7,4,4,4,6,FALSE,0.67,6
"1795",599,1,1,60,48,33,33,33,38,TRUE,0.44,2
"1796",599,2,1,22,13,21,21,21,26,TRUE,0.44,2
"1797",599,3,1,20,41,48,48,48,38,TRUE,0.44,2
"1798",600,1,1,20,4,13,13,13,9,TRUE,0.44,2
"1799",600,2,1,62,84,86,86,86,88,TRUE,0.44,2
"1800",600,3,1,20,13,2,2,2,5,TRUE,0.44,2
"1801",601,1,1,30,4,2,2,2,3,TRUE,0.67,6.75
"1802",601,2,1,61,22,87,87,87,78,TRUE,0.67,6.75
"1803",601,3,1,10,75,12,12,12,20,TRUE,0.67,6.75
"1804",602,1,1,46,30,60,60,60,54,TRUE,0.67,6.75
"1805",602,2,1,36,30,31,31,31,33,TRUE,0.67,6.75
"1806",602,3,1,19,42,10,10,10,14,TRUE,0.67,6.75
"1807",603,1,1,11,17,28,28,28,31,FALSE,0.78,9.51
"1808",603,2,1,40,44,28,28,28,31,FALSE,0.78,9.51
"1809",603,3,1,51,41,45,45,45,39,FALSE,0.78,9.51
"1810",604,1,1,38,11,67,67,67,65,FALSE,0.56,4.75
"1811",604,2,1,25,40,17,17,17,18,FALSE,0.56,4.75
"1812",604,3,1,38,50,17,17,17,18,FALSE,0.56,4.75
"1813",605,1,1,31,64,50,50,50,50,FALSE,0.78,8.75
"1814",605,2,1,40,6,18,18,18,22,FALSE,0.78,8.75
"1815",605,3,1,31,32,34,34,34,30,FALSE,0.78,8.75
"1816",606,1,1,39,59,46,46,46,48,FALSE,0.56,4
"1817",606,2,1,26,33,9,9,9,6,FALSE,0.56,4
"1818",606,3,1,36,9,46,46,46,48,FALSE,0.56,4
"1819",607,1,1,40,4,16,16,16,22,FALSE,0.78,9.51
"1820",607,2,1,32,44,16,16,16,22,FALSE,0.78,9.51
"1821",607,3,1,30,54,69,69,69,58,FALSE,0.78,9.51
"1822",608,1,1,15,7,5,5,5,7,TRUE,0.67,6.75
"1823",608,2,1,43,3,1,1,1,2,TRUE,0.67,6.75
"1824",608,3,1,43,91,95,95,95,92,TRUE,0.67,6.75
"1825",609,1,1,52,35,44,44,44,38,TRUE,0.56,4.75
"1826",609,2,1,30,32,11,11,11,19,TRUE,0.56,4.75
"1827",609,3,1,20,34,46,46,46,44,TRUE,0.56,4.75
"1828",610,1,1,47,31,35,35,35,37,FALSE,0.67,6
"1829",610,2,1,24,46,16,16,16,14,FALSE,0.67,6
"1830",610,3,1,31,24,50,50,50,50,FALSE,0.67,6
"1831",611,1,1,37,45,47,47,47,46,FALSE,0.78,8.75
"1832",611,2,1,27,19,47,47,47,46,FALSE,0.78,8.75
"1833",611,3,1,37,38,7,7,7,9,FALSE,0.78,8.75
"1834",612,1,1,34,2,8,8,8,16,FALSE,0.78,9.51
"1835",612,2,1,28,79,86,86,86,69,FALSE,0.78,9.51
"1836",612,3,1,40,21,8,8,8,16,FALSE,0.78,9.51
"1837",613,1,1,84,21,11,11,11,11,TRUE,0.56,4
"1838",613,2,1,9,33,24,24,24,29,TRUE,0.56,4
"1839",613,3,1,9,47,67,67,67,62,TRUE,0.56,4
"1840",614,1,1,51,15,37,37,37,34,FALSE,0.67,6
"1841",614,2,1,12,14,51,51,51,51,FALSE,0.67,6
"1842",614,3,1,39,73,14,14,14,17,FALSE,0.67,6
"1843",615,1,1,32,41,63,63,63,61,TRUE,0.56,4
"1844",615,2,1,32,25,21,21,21,18,TRUE,0.56,4
"1845",615,3,1,37,36,18,18,18,23,TRUE,0.56,4
"1846",616,1,1,27,67,4,4,4,8,TRUE,0.44,2
"1847",616,2,1,31,8,26,26,26,21,TRUE,0.44,2
"1848",616,3,1,43,26,71,71,71,73,TRUE,0.44,2
"1849",617,1,1,19,26,47,47,47,41,TRUE,0.67,6.75
"1850",617,2,1,22,14,34,34,34,36,TRUE,0.67,6.75
"1851",617,3,1,60,62,21,21,21,25,TRUE,0.67,6.75
"1852",618,1,1,33,4,14,14,14,10,FALSE,0.56,4
"1853",618,2,1,44,28,38,38,38,42,FALSE,0.56,4
"1854",618,3,1,24,69,49,49,49,50,FALSE,0.56,4
"1855",619,1,1,52,51,51,51,51,45,TRUE,0.44,2
"1856",619,2,1,10,25,13,13,13,17,TRUE,0.44,2
"1857",619,3,1,40,25,37,37,37,40,TRUE,0.44,2
"1858",620,1,1,13,63,57,57,57,53,TRUE,0.67,6.75
"1859",620,2,1,60,3,21,21,21,23,TRUE,0.67,6.75
"1860",620,3,1,28,35,23,23,23,26,TRUE,0.67,6.75
"1861",621,1,1,27,7,45,45,45,40,TRUE,0.44,2
"1862",621,2,1,47,45,31,31,31,35,TRUE,0.44,2
"1863",621,3,1,27,49,25,25,25,26,TRUE,0.44,2
"1864",622,1,1,43,15,11,11,11,17,TRUE,0.67,6.75
"1865",622,2,1,41,56,38,38,38,39,TRUE,0.67,6.75
"1866",622,3,1,18,31,53,53,53,45,TRUE,0.67,6.75
"1867",623,1,1,18,66,14,14,14,27,TRUE,0.44,2
"1868",623,2,1,42,7,66,66,66,39,TRUE,0.44,2
"1869",623,3,1,42,28,21,21,21,36,TRUE,0.44,2
"1870",624,1,1,29,3,36,36,36,34,FALSE,0.78,9.51
"1871",624,2,1,42,20,33,33,33,34,FALSE,0.78,9.51
"1872",624,3,1,31,79,33,33,33,34,FALSE,0.78,9.51
"1873",625,1,1,49,26,40,40,40,46,TRUE,0.44,2
"1874",625,2,1,26,48,13,13,13,21,TRUE,0.44,2
"1875",625,3,1,26,28,48,48,48,35,TRUE,0.44,2
"1876",626,1,1,65,18,15,15,15,21,TRUE,0.44,2
"1877",626,2,1,9,30,32,32,32,35,TRUE,0.44,2
"1878",626,3,1,27,54,54,54,54,45,TRUE,0.44,2
"1879",627,1,1,10,27,5,5,5,5,FALSE,0.67,6
"1880",627,2,1,54,66,46,46,46,46,FALSE,0.67,6
"1881",627,3,1,38,9,50,50,50,50,FALSE,0.67,6
"1882",628,1,1,41,12,64,64,64,61,TRUE,0.44,2
"1883",628,2,1,30,31,6,6,6,10,TRUE,0.44,2
"1884",628,3,1,30,58,31,31,31,30,TRUE,0.44,2
"1885",629,1,1,56,17,40,40,40,40,FALSE,0.89,11.51
"1886",629,2,1,37,44,40,40,40,40,FALSE,0.89,11.51
"1887",629,3,1,8,40,21,21,21,22,FALSE,0.89,11.51
"1888",630,1,1,23,6,77,77,77,78,TRUE,0.44,2
"1889",630,2,1,58,21,21,21,21,19,TRUE,0.44,2
"1890",630,3,1,21,74,3,3,3,4,TRUE,0.44,2
"1891",631,1,1,50,29,50,50,50,44,FALSE,0.67,6.75
"1892",631,2,1,44,8,26,26,26,29,FALSE,0.67,6.75
"1893",631,3,1,7,65,26,26,26,29,FALSE,0.67,6.75
"1894",632,1,1,8,4,72,72,72,58,TRUE,0.67,6.75
"1895",632,2,1,23,45,2,2,2,3,TRUE,0.67,6.75
"1896",632,3,1,70,53,28,28,28,40,TRUE,0.67,6.75
"1897",633,1,1,13,39,31,31,31,38,FALSE,0.56,4
"1898",633,2,1,13,58,39,39,39,25,FALSE,0.56,4
"1899",633,3,1,75,4,31,31,31,38,FALSE,0.56,4
"1900",634,1,1,16,37,37,37,37,38,FALSE,0.67,6.75
"1901",634,2,1,16,50,37,37,37,38,FALSE,0.67,6.75
"1902",634,3,1,69,15,27,27,27,26,FALSE,0.67,6.75
"1903",635,1,1,6,2,21,21,21,20,TRUE,0.67,6.75
"1904",635,2,1,59,61,41,41,41,41,TRUE,0.67,6.75
"1905",635,3,1,37,38,40,40,40,40,TRUE,0.67,6.75
"1906",636,1,1,17,62,24,24,24,25,FALSE,0.78,8.75
"1907",636,2,1,26,33,40,40,40,42,FALSE,0.78,8.75
"1908",636,3,1,58,6,37,37,37,35,FALSE,0.78,8.75
"1909",637,1,1,45,25,38,38,38,43,FALSE,0.56,4
"1910",637,2,1,45,20,25,25,25,15,FALSE,0.56,4
"1911",637,3,1,12,56,38,38,38,43,FALSE,0.56,4
"1912",638,1,1,62,39,21,21,21,22,TRUE,0.67,6.75
"1913",638,2,1,31,58,79,79,79,76,TRUE,0.67,6.75
"1914",638,3,1,9,4,2,2,2,4,TRUE,0.67,6.75
"1915",639,1,1,72,40,14,14,14,9,TRUE,0.44,2
"1916",639,2,1,6,47,67,67,67,65,TRUE,0.44,2
"1917",639,3,1,23,14,20,20,20,27,TRUE,0.44,2
"1918",640,1,1,35,51,56,56,56,53,TRUE,0.67,6.75
"1919",640,2,1,49,27,29,29,29,31,TRUE,0.67,6.75
"1920",640,3,1,17,23,17,17,17,18,TRUE,0.67,6.75
"1921",641,1,1,15,40,33,33,33,37,FALSE,0.67,6.75
"1922",641,2,1,50,40,35,35,35,28,FALSE,0.67,6.75
"1923",641,3,1,36,22,33,33,33,37,FALSE,0.67,6.75
"1924",642,1,1,57,20,67,67,67,59,FALSE,0.56,4
"1925",642,2,1,33,24,12,12,12,15,FALSE,0.56,4
"1926",642,3,1,11,57,22,22,22,27,FALSE,0.56,4
"1927",643,1,1,17,51,36,36,36,35,FALSE,0.67,6
"1928",643,2,1,34,30,50,50,50,50,FALSE,0.67,6
"1929",643,3,1,50,20,15,15,15,16,FALSE,0.67,6
"1930",644,1,1,17,62,20,20,20,32,FALSE,0.56,4
"1931",644,2,1,33,23,62,62,62,37,FALSE,0.56,4
"1932",644,3,1,52,17,20,20,20,32,FALSE,0.56,4
"1933",645,1,1,63,39,31,31,31,35,TRUE,0.33,0
"1934",645,2,1,19,32,32,32,32,19,TRUE,0.33,0
"1935",645,3,1,19,31,39,39,39,48,TRUE,0.33,0
"1936",646,1,1,88,24,8,8,8,15,TRUE,0.56,4.75
"1937",646,2,1,7,40,48,48,48,44,TRUE,0.56,4.75
"1938",646,3,1,7,38,45,45,45,42,TRUE,0.56,4.75
"1939",647,1,1,33,14,39,39,39,40,FALSE,0.78,8.75
"1940",647,2,1,54,18,32,32,32,34,FALSE,0.78,8.75
"1941",647,3,1,14,69,30,30,30,28,FALSE,0.78,8.75
"1942",648,1,1,11,3,50,50,50,58,TRUE,0.44,2
"1943",648,2,1,45,50,27,27,27,24,TRUE,0.44,2
"1944",648,3,1,45,49,25,25,25,19,TRUE,0.44,2
"1945",649,1,1,26,61,20,20,20,25,FALSE,0.56,4
"1946",649,2,1,26,8,20,20,20,25,FALSE,0.56,4
"1947",649,3,1,49,32,61,61,61,51,FALSE,0.56,4
"1948",650,1,1,43,75,6,6,6,4,FALSE,0.56,4
"1949",650,2,1,18,20,48,48,48,49,FALSE,0.56,4
"1950",650,3,1,41,6,48,48,48,49,FALSE,0.56,4
"1951",651,1,1,32,41,30,30,30,33,FALSE,0.67,6
"1952",651,2,1,44,15,28,28,28,29,FALSE,0.67,6
"1953",651,3,1,26,45,43,43,43,39,FALSE,0.67,6
"1954",652,1,1,21,46,52,52,52,38,FALSE,0.56,4
"1955",652,2,1,40,43,22,22,22,25,FALSE,0.56,4
"1956",652,3,1,40,12,28,28,28,38,FALSE,0.56,4
"1957",653,1,1,33,31,34,34,34,33,TRUE,0.56,4.75
"1958",653,2,1,55,8,3,3,3,10,TRUE,0.56,4.75
"1959",653,3,1,14,62,65,65,65,58,TRUE,0.56,4.75
"1960",654,1,1,43,29,50,50,50,50,FALSE,0.67,6
"1961",654,2,1,38,45,28,28,28,37,FALSE,0.67,6
"1962",654,3,1,21,27,23,23,23,14,FALSE,0.67,6
"1963",655,1,1,87,26,61,61,61,56,TRUE,0.56,4
"1964",655,2,1,7,21,28,28,28,33,TRUE,0.56,4
"1965",655,3,1,7,55,13,13,13,12,TRUE,0.56,4
"1966",656,1,1,13,96,50,50,50,50,FALSE,0.78,8.75
"1967",656,2,1,60,3,49,49,49,48,FALSE,0.78,8.75
"1968",656,3,1,28,3,2,2,2,4,FALSE,0.78,8.75
"1969",657,1,1,50,73,9,9,9,14,TRUE,0.33,0
"1970",657,2,1,9,20,73,73,73,54,TRUE,0.33,0
"1971",657,3,1,42,9,20,20,20,33,TRUE,0.33,0
"1972",658,1,1,44,19,35,35,35,29,FALSE,0.67,6.75
"1973",658,2,1,26,34,33,33,33,36,FALSE,0.67,6.75
"1974",658,3,1,32,49,33,33,33,36,FALSE,0.67,6.75
"1975",659,1,1,41,31,56,56,56,44,TRUE,0.67,6.75
"1976",659,2,1,19,13,26,26,26,32,TRUE,0.67,6.75
"1977",659,3,1,41,58,20,20,20,26,TRUE,0.67,6.75
"1978",660,1,1,11,28,10,10,10,17,FALSE,0.78,8.75
"1979",660,2,1,24,2,46,46,46,42,FALSE,0.78,8.75
"1980",660,3,1,67,72,46,46,46,42,FALSE,0.78,8.75
"1981",661,1,1,79,7,36,36,36,42,TRUE,0.44,2
"1982",661,2,1,19,22,58,58,58,55,TRUE,0.44,2
"1983",661,3,1,4,72,7,7,7,4,TRUE,0.44,2
"1984",662,1,1,53,5,25,25,25,25,FALSE,0.56,4
"1985",662,2,1,30,55,48,48,48,49,FALSE,0.56,4
"1986",662,3,1,19,42,28,28,28,27,FALSE,0.56,4
"1987",663,1,1,76,34,23,23,23,27,FALSE,0.89,11.51
"1988",663,2,1,13,35,39,39,39,37,FALSE,0.89,11.51
"1989",663,3,1,13,33,39,39,39,37,FALSE,0.89,11.51
"1990",664,1,1,28,4,13,13,13,14,TRUE,0.44,2
"1991",664,2,1,30,79,79,79,79,77,TRUE,0.44,2
"1992",664,3,1,43,18,9,9,9,11,TRUE,0.44,2
"1993",665,1,1,17,8,91,91,91,73,TRUE,0.44,2
"1994",665,2,1,42,2,4,4,4,13,TRUE,0.44,2
"1995",665,3,1,42,91,6,6,6,16,TRUE,0.44,2
"1996",666,1,1,25,55,34,34,34,34,FALSE,0.89,11.51
"1997",666,2,1,26,2,33,33,33,33,FALSE,0.89,11.51
"1998",666,3,1,50,45,34,34,34,34,FALSE,0.89,11.51
"1999",667,1,1,62,45,45,45,45,44,FALSE,0.78,8.75
"2000",667,2,1,25,23,45,45,45,44,FALSE,0.78,8.75
"2001",667,3,1,15,33,11,11,11,14,FALSE,0.78,8.75
"2002",668,1,1,8,9,42,42,42,43,TRUE,0.44,2
"2003",668,2,1,69,51,55,55,55,52,TRUE,0.44,2
"2004",668,3,1,25,42,5,5,5,7,TRUE,0.44,2
"2005",669,1,1,51,13,52,52,52,47,TRUE,0.44,2
"2006",669,2,1,10,43,7,7,7,11,TRUE,0.44,2
"2007",669,3,1,41,45,43,43,43,44,TRUE,0.44,2
"2008",670,1,1,20,12,4,4,4,9,TRUE,0.56,4.75
"2009",670,2,1,59,51,43,43,43,44,TRUE,0.56,4.75
"2010",670,3,1,23,39,54,54,54,49,TRUE,0.56,4.75
"2011",671,1,1,12,76,11,11,11,21,TRUE,0.44,2
"2012",671,2,1,61,21,14,14,14,26,TRUE,0.44,2
"2013",671,3,1,29,4,76,76,76,54,TRUE,0.44,2
"2014",672,1,1,23,44,29,29,29,46,FALSE,0.56,4
"2015",672,2,1,39,32,29,29,29,46,FALSE,0.56,4
"2016",672,3,1,39,26,44,44,44,9,FALSE,0.56,4
"2017",673,1,1,13,21,13,13,13,19,TRUE,0.56,4
"2018",673,2,1,50,6,3,3,3,5,TRUE,0.56,4
"2019",673,3,1,39,75,85,85,85,77,TRUE,0.56,4
"2020",674,1,1,41,31,16,16,16,25,TRUE,0.67,6.75
"2021",674,2,1,13,60,11,11,11,19,TRUE,0.67,6.75
"2022",674,3,1,47,10,75,75,75,57,TRUE,0.67,6.75
"2023",675,1,1,48,79,43,43,43,42,FALSE,0.78,8.75
"2024",675,2,1,16,13,49,49,49,48,FALSE,0.78,8.75
"2025",675,3,1,38,10,10,10,10,11,FALSE,0.78,8.75
"2026",676,1,1,18,40,78,78,78,73,TRUE,0.44,2
"2027",676,2,1,51,3,3,3,3,3,TRUE,0.44,2
"2028",676,3,1,33,58,20,20,20,25,TRUE,0.44,2
"2029",677,1,1,20,6,38,38,38,39,TRUE,0.56,4
"2030",677,2,1,68,25,27,27,27,27,TRUE,0.56,4
"2031",677,3,1,14,71,36,36,36,35,TRUE,0.56,4
"2032",678,1,1,41,59,12,12,12,28,TRUE,0.56,4.75
"2033",678,2,1,50,6,71,71,71,40,TRUE,0.56,4.75
"2034",678,3,1,10,36,18,18,18,33,TRUE,0.56,4.75
"2035",679,1,1,57,9,26,26,26,25,FALSE,0.56,4
"2036",679,2,1,41,70,40,40,40,42,FALSE,0.56,4
"2037",679,3,1,4,22,35,35,35,34,FALSE,0.56,4
"2038",680,1,1,10,1,43,43,43,44,FALSE,0.67,6
"2039",680,2,1,10,84,50,50,50,50,FALSE,0.67,6
"2040",680,3,1,81,16,8,8,8,7,FALSE,0.67,6
"2041",681,1,1,43,26,45,45,45,39,TRUE,0.44,2
"2042",681,2,1,35,45,43,43,43,41,TRUE,0.44,2
"2043",681,3,1,23,30,13,13,13,22,TRUE,0.44,2
"2044",682,1,1,27,24,47,47,47,44,FALSE,0.78,8.75
"2045",682,2,1,41,58,47,47,47,44,FALSE,0.78,8.75
"2046",682,3,1,34,19,8,8,8,14,FALSE,0.78,8.75
"2047",683,1,1,35,20,72,72,72,68,FALSE,0.56,4
"2048",683,2,1,33,62,10,10,10,11,FALSE,0.56,4
"2049",683,3,1,33,19,20,20,20,22,FALSE,0.56,4
"2050",684,1,1,61,45,23,23,23,31,FALSE,0.56,4
"2051",684,2,1,30,14,49,49,49,35,FALSE,0.56,4
"2052",684,3,1,11,43,29,29,29,35,FALSE,0.56,4
"2053",685,1,1,53,10,56,56,56,59,FALSE,0.44,2
"2054",685,2,1,24,45,23,23,23,21,FALSE,0.44,2
"2055",685,3,1,24,47,23,23,23,21,FALSE,0.44,2
"2056",686,1,1,27,26,54,54,54,45,TRUE,0.67,6.75
"2057",686,2,1,66,51,30,30,30,34,TRUE,0.67,6.75
"2058",686,3,1,8,24,17,17,17,22,TRUE,0.67,6.75
"2059",687,1,1,20,9,23,23,23,31,FALSE,0.67,6.75
"2060",687,2,1,38,53,56,56,56,39,FALSE,0.67,6.75
"2061",687,3,1,44,40,23,23,23,31,FALSE,0.67,6.75
"2062",688,1,1,30,61,32,32,32,21,TRUE,0.44,2
"2063",688,2,1,29,9,31,31,31,37,TRUE,0.44,2
"2064",688,3,1,43,32,39,39,39,44,TRUE,0.44,2
"2065",689,1,1,40,10,22,22,22,23,FALSE,0.78,8.75
"2066",689,2,1,29,37,31,31,31,31,FALSE,0.78,8.75
"2067",689,3,1,32,54,49,49,49,48,FALSE,0.78,8.75
"2068",690,1,1,42,9,31,31,31,32,FALSE,0.78,9.51
"2069",690,2,1,27,74,31,31,31,32,FALSE,0.78,9.51
"2070",690,3,1,33,19,39,39,39,38,FALSE,0.78,9.51
"2071",691,1,1,17,50,65,65,65,61,TRUE,0.56,4
"2072",691,2,1,39,21,11,11,11,15,TRUE,0.56,4
"2073",691,3,1,46,30,25,25,25,26,TRUE,0.56,4
"2074",692,1,1,20,16,27,27,27,33,FALSE,0.78,9.51
"2075",692,2,1,62,22,27,27,27,33,FALSE,0.78,9.51
"2076",692,3,1,19,64,48,48,48,36,FALSE,0.78,9.51
"2077",693,1,1,22,17,11,11,11,17,FALSE,0.56,4.75
